Beach Attributes,,,,,,,,,,,,,,,,,,,,,,,
EPA Office of Water,2/8/024,,,,,,,,,,,,,,,,,,,,,,
BEACH_ID,PRG_INT_CODE,BEACH_NAME,BEACH_COUNTY,BEACH_STATE,BEACH_TRIBE_CODE,HISTORICAL_ID_FLAG,BEACH_LEN_IN_MI,BEACH_LATEST_BEACH_YEAR,BEACH_ACCESS,OWNER_ACCESS,DORMANT_STATUS,START_LATITUDE_MEASURE,START_LONGITUDE_MEASURE,END_LATITUDE_MEASURE,END_LONGITUDE_MEASURE,SOURCE_MAP_SCALE,H_REREFENCE_DATUM_NAME,STATE_CONTACT_FIRST_NAME,STATE_CONTACT_LAST_NAME,STATE_CONTACT_AGENCY_NAME,STATE_CONTACT_TEL_NUMBER,STATE_CONTACT_URL,SOURCE_JOINKEY
NY423768,135380,TOWN OF HANOVER BEACH,CHAUTAUQUA,NY,,N,0.12,2023,Public,Public,Dormant,42.5676,-79.1378,42.5691,-79.1373,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BF2D-26FF-E063-42DE43865AE3}
NY426945,166323,CHAUMONT VILLAGE BEACH,JEFFERSON,NY,,N,0.03,2023,Public,Public,,44.07009,-76.1459,44.06995,-76.14526,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BF2F-26FF-E063-42DE43865AE3}
NY427595,166324,HENDERSON HARBOR YACHT CLUB BEACH,JEFFERSON,NY,,N,0.01,2023,Private,Public,,43.85302,-76.20303,43.853,-76.20334,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-9E57-26FF-E063-42DE43865AE3}
NY429358,164002,WHITESTONE BOOSTER CIVIC ASSOCIATION,QUEENS,NY,,N,0.13,2023,Private,Public,,40.799964,-73.81883,40.79928,-73.818006,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFF9-26FF-E063-42DE43865AE3}
NY433009,135220,COOPERS NECK BEACH,SUFFOLK,NY,,N,0.07,2023,Public,Public,,40.86359,-72.40536,40.86318,-72.40653,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFFB-26FF-E063-42DE43865AE3}
NY437791,165903,VILLAGE CLUB AT SANDS POINT,NASSAU,NY,,N,0.36,2023,Public,Public,,40.8492,-73.672,40.8537,-73.6751,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C001-26FF-E063-42DE43865AE3}
NY441137,166325,CAMP KENAN,NIAGARA,NY,,N,0.36,2023,Private,Public,Dormant,43.366867,-78.565514,43.368008,-78.558453,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C003-26FF-E063-42DE43865AE3}
NY446192,166512,FAIR HAVEN BEACH STATE PARK - EAST,CAYUGA,NY,,N,2.218916527,2023,Public,Public,,43.34423,-76.698919,43.367488,-76.668394,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C05D-26FF-E063-42DE43865AE3}
NY448062,26865,GOLDEN BEACH CLUB,BRONX,NY,,Y,0.01,2023,Private,Private,,40.832991,-73.816108,40.832922,-73.816044,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-AD89-26FF-E063-42DE43865AE3}
NY451928,162335,TERRACES ON THE SOUND,SUFFOLK,NY,,N,0.07,2023,Private,Public,,40.96571,-72.95004,40.96555,-72.94882,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C063-26FF-E063-42DE43865AE3}
NY452361,26656,SURF CLUB,WESTCHESTER,NY,,N,0.11,2023,Private,Public,,40.89644,-73.769713,40.89736,-73.768833,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C065-26FF-E063-42DE43865AE3}
NY453438,136515,SHERIDAN BAY PARK,CHATAUQUA,NY,,N,0.07,2023,Private,Public,Dormant,42.519878,-79.269709,42.520601,-79.268815,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C067-26FF-E063-42DE43865AE3}
NY454053,26651,RYE TOWN PARK - OAKLAND BEACH,WESTCHESTER,NY,,N,0.37,2023,Public,Public,,40.959299,-73.679738,40.962897,-73.67825,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C069-26FF-E063-42DE43865AE3}
NY454907,135267,ISLAND PARK BEACH,NASSAU,NY,,N,0.12,2023,Public,Public,,40.6071,-73.657,40.6084,-73.6556,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C077-26FF-E063-42DE43865AE3}
NY456843,26826,MILLER BEACH SURF CLUB,SUFFOLK,NY,,Y,0.06,2023,Private,Public,,40.965925,-73.010319,40.965844,-73.011371,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0DD-26FF-E063-42DE43865AE3}
NY459293,166576,SELKIRK SHORES STATE PARK BEACH - SOUTH,OSWEGO,NY,,N,0.06,2023,Public,Public,,43.55278,-76.213595,43.55197,-76.21396,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0C3-26FF-E063-42DE43865AE3}
NY465973,135178,ALBERTS LANDING BEACH,SUFFOLK,NY,,N,0.08,2023,Public,Public,,41.000638,-72.117283,40.9998,-72.116333,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0CB-26FF-E063-42DE43865AE3}
NY466279,135392,WEST ISLIP BEACH,SUFFOLK,NY,,N,0.07,2023,Public,Public,,40.685064,-73.290889,40.68495,-73.28966,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0CD-26FF-E063-42DE43865AE3}
NY466491,26652,ORIENTA BEACH CLUB,WESTCHESTER,NY,,N,0.11,2023,Private,Public,,40.93521,-73.724016,40.93689,-73.72314,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0CF-26FF-E063-42DE43865AE3}
NY470082,151797,BAYBERRY COVE BEACH,SUFFOLK,NY,,N,0.02,2023,Private,Public,,40.96232,-73.1067,40.962024,-73.106544,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0D1-26FF-E063-42DE43865AE3}
NY471816,135202,CALLAHAN'S BEACH,SUFFOLK,NY,,N,0.18,2023,Public,Public,,40.92,-73.2818,40.91893,-73.27872,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0D3-26FF-E063-42DE43865AE3}
NY477475,26831,PORT JEFFERSON BEACH - WEST,SUFFOLK,NY,,N,0.07,2023,Public,Public,,40.965716,-73.05635,40.965957,-73.05758,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0D5-26FF-E063-42DE43865AE3}
NY477589,144852,MERRICK ESTATES CIVIC ASSOCIATION,NASSAU COUNTY,NY,,N,0.05,2023,Private,Public,,40.645,-73.5449,40.6456,-73.5447,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0D7-26FF-E063-42DE43865AE3}
NY477769,135261,HOBART BEACH - COVE,SUFFOLK,NY,,N,0.05,2023,Public,Public,,40.926666,-73.402316,40.927416,-73.40155,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0D9-26FF-E063-42DE43865AE3}
NY482754,135315,PHILIP HEALEY,NASSAU,NY,,N,0.09,2023,Public,Public,,40.6505,-73.4852,40.6517,-73.4846,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0DB-26FF-E063-42DE43865AE3}
NY485642,26645,LARCHMONT MANOR PARK,WESTCHESTER,NY,,N,0.52,2023,Private,Public,Dormant,40.918863,-73.74323,40.91639,-73.748771,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB2B-26FF-E063-42DE43865AE3}
NY494775,26828,POINT O'WOODS ASSOCIATION - BAY,SUFFOLK,NY,,N,0.02,2023,Private,Public,,40.652283,-73.1357,40.652183,-73.135966,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB2D-26FF-E063-42DE43865AE3}
NY498489,26836,SHOREHAM VILLAGE BEACH,SUFFOLK,NY,,N,0.04,2023,Public,Public,,40.962616,-72.909633,40.962583,-72.910466,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB2F-26FF-E063-42DE43865AE3}
NY501215,135246,GENESSEE BOULVARD BEACH,NASSAU,NY,,N,0.03,2023,Public,Public,,40.5852,-73.7318,40.5852,-73.7313,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB31-26FF-E063-42DE43865AE3}
NY501691,135310,ONTARIO BEACH,MONROE,NY,,N,0.39,2023,Public,Public,Dormant,43.261329,-77.610508,43.25871,-77.60374,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB33-26FF-E063-42DE43865AE3}
NY503052,26832,SANDSPIT BEACH,SUFFOLK,NY,,Y,0.03,2023,Public,Public,,40.747066,-73.013733,40.747033,-73.013133,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB35-26FF-E063-42DE43865AE3}
NY503509,135212,CENTRE ISLAND - SOUND BEACH,NASSAU,NY,,N,0.5,2023,Public,Public,,40.9121,-73.5369,40.9149,-73.5283,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB39-26FF-E063-42DE43865AE3}
NY504140,26823,CUPSOGUE COUNTY PARK,SUFFOLK,NY,,N,0.07,2023,Public,Public,,40.770766,-72.729683,40.770516,-72.731033,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB3B-26FF-E063-42DE43865AE3}
NY504437,135214,COLD SPRING HARBOR BEACH CLUB,SUFFOLK,NY,,N,0.03,2023,Private,Public,,40.875966,-73.470916,40.875633,-73.471133,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB3D-26FF-E063-42DE43865AE3}
NY511181,135233,EAST ISLIP BEACH,SUFFOLK,NY,,N,0.03,2023,Public,Public,,40.705156,-73.193589,40.705083,-73.193,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBA3-26FF-E063-42DE43865AE3}
NY515881,151792,MINASSEROKE BEACH,SUFFOLK,NY,,Y,0.02,2023,Private,Public,,40.95704,-73.11569,40.95728,-73.11579,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-A7A5-26FF-E063-42DE43865AE3}
NY516713,135322,POINT BREEZE CAMP,ERIE,NY,,Y,0.32,2023,Public,Public,,42.629201,-79.090242,42.627802,-79.094337,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBA5-26FF-E063-42DE43865AE3}
NY526342,166326,CRESCENT YACHT CLUB BEACH,JEFFERSON,NY,,N,0.01,2023,Private,Public,,44.06304,-76.13531,44.06311,-76.13523,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB87-26FF-E063-42DE43865AE3}
NY526493,135199,BRIDGEHAMPTON CLUB,SUFFOLK,NY,,N,0.06,2023,Private,Public,,40.90147,-72.30281,40.9011,-72.30376,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB89-26FF-E063-42DE43865AE3}
NY526586,26870,MIDLAND BEACH,RICHMOND,NY,,N,1.46,2023,Public,Public,,40.562728,-74.093986,40.578191,-74.075918,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBA7-26FF-E063-42DE43865AE3}
NY527095,26868,MANHATTAN BEACH,KINGS,NY,,N,0.27,2023,Public,Public,,40.575088,-73.946783,40.575483,-73.941663,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BC09-26FF-E063-42DE43865AE3}
NY527857,135276,KISMET BEACH - OCEAN,SUFFOLK,NY,,N,0.03,2023,Public,Public,,40.63305,-73.2032,40.633166,-73.202616,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BC11-26FF-E063-42DE43865AE3}
NY529956,135223,CRESCENT BEACH,NASSAU,NY,,N,0.12,2023,Public,Public,,40.8824,-73.6484,40.884,-73.6474,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BC1F-26FF-E063-42DE43865AE3}
NY530635,135192,BENJAMINS BEACH,SUFFOLK,NY,,N,0.03,2023,Public,Public,,40.71041,-73.24313,40.70998,-73.24375,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BC21-26FF-E063-42DE43865AE3}
NY532142,135250,GURNEY'S INN RESORT AND SPA,SUFFOLK,NY,,N,0.12,2023,Public,Public,,41.015114,-71.990436,41.014288,-71.992549,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BC85-26FF-E063-42DE43865AE3}
NY532595,135181,ATLANTIC AVENUE BEACH,SUFFOLK,NY,,N,0.09,2023,Public,Public,,40.96948,-72.12155,40.968938,-72.123044,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BC8B-26FF-E063-42DE43865AE3}
NY532728,135340,ROCKAWAY BEACH - 95TH - 116TH,QUEENS,NY,,Y,1.32,2023,Public,Public,,40.566037,-73.860935,40.582899,-73.815207,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C929-26FF-E063-42DE43865AE3}
NY533663,135301,NICKERSON BEACH - EAST TERRACE,NASSAU,NY,,N,0.12,2023,Public,Public,,40.5851,-73.6008,40.5849,-73.5985,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BC87-26FF-E063-42DE43865AE3}
NY534647,135326,PRIDWIN HOTEL,SUFFOLK,NY,,N,0.03,2023,Public,Public,,41.070116,-72.375666,41.070233,-72.37525,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BCD9-26FF-E063-42DE43865AE3}
NY536776,165904,LIDO BEACH WEST,NASSAU,NY,,N,0.38,2023,Public,Public,,40.5837,-73.6349,40.5847,-73.6278,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BCDB-26FF-E063-42DE43865AE3}
NY537776,166513,FAIR HAVEN BEACH STATE PARK - CHANNEL,CAYUGA,NY,,N,0.013670166,2023,Public,Public,,43.344581,-76.699403,43.34423,-76.698919,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BCDD-26FF-E063-42DE43865AE3}
NY539188,135330,QUANTUCK BEACH CLUB,SUFFOLK,NY,,N,0.07,2023,Private,Public,,40.80067,-72.618588,40.800329,-72.619897,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BCDF-26FF-E063-42DE43865AE3}
NY540972,135290,MAIN BEACH,SUFFOLK,NY,,N,0.06,2023,Public,Public,,40.943033,-72.193483,40.942666,-72.194416,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BCE1-26FF-E063-42DE43865AE3}
NY543959,166514,FAIR HAVEN BEACH STATE PARK - WEST,CAYUGA,NY,,N,0.160313768,2023,Public,Public,,43.344246,-76.702477,43.344581,-76.699403,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BCE3-26FF-E063-42DE43865AE3}
NY545714,135265,INWOOD BEACH CLUB,NASSAU,NY,,N,0.04,2023,Private,Public,,40.5851,-73.7276,40.5851,-73.7269,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BCF1-26FF-E063-42DE43865AE3}
NY547062,166970,HOT DOG BEACH,SUFFOLK,NY,,N,0.132575757,2023,Public,Public,,40.820592,-72.549096,40.821327,-72.546763,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-9AE9-26FF-E063-42DE43865AE3}
NY549702,135299,MORRIS YACHT AND BEACH CLUB,BRONX,NY,,N,0.04,2023,Private,Public,,40.837442,-73.785027,40.837077,-73.784459,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BCF3-26FF-E063-42DE43865AE3}
NY553462,135365,STEERS BEACH,SUFFOLK,NY,,N,0.07,2023,Public,Public,,40.918483,-73.352316,40.917583,-73.35255,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BD59-26FF-E063-42DE43865AE3}
NY555335,135358,SOUTH BEACH,RICHMOND,NY,,N,1.43,2023,Private,Public,,40.578264,-74.075639,40.594234,-74.059266,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BD67-26FF-E063-42DE43865AE3}
NY556078,166327,BEDFORD CREEK MARINA AND CAMPGROUND,JEFFERSON,NY,,N,0.01,2023,Private,Public,,43.91348,-76.12483,43.91331,-76.12473,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BD73-26FF-E063-42DE43865AE3}
NY556753,166515,JONES BEACH STATE PARK - CENTRAL - CENTRAL MALL,NASSAU,NY,,N,0.700285333,2023,Public,Public,,40.591741,-73.513409,40.593567,-73.500187,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C021-26FF-E063-42DE43865AE3}
NY558450,135327,PRYIBIL BEACH,NASSAU,NY,,N,0.46,2023,Public,Public,,40.9009,-73.6298,40.8985,-73.6216,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C00F-26FF-E063-42DE43865AE3}
NY558605,135227,DOROTHY P. FLINT CAMP,SUFFOLK,NY,,N,0.01,2023,Private,Public,,40.97485,-72.717483,40.974916,-72.717216,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C011-26FF-E063-42DE43865AE3}
NY560832,135300,NICKERSON BEACH - CENTRAL TERRACE,NASSAU,NY,,N,0.24,2023,Public,Public,,40.5854,-73.6054,40.5851,-73.6008,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C013-26FF-E063-42DE43865AE3}
NY563977,136485,BEECH ROAD BEACH,SUFFOLK,NY,,N,0.05,2023,Private,Public,,40.96415,-72.936616,40.964066,-72.935616,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C015-26FF-E063-42DE43865AE3}
NY565139,135186,NORTH HEMPSTEAD BEACH PARK (BAR BEACH),NASSAU,NY,,N,0.31,2023,Public,Public,,40.83,-73.6556,40.8277,-73.6498,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C023-26FF-E063-42DE43865AE3}
NY565679,135196,BOYS AND GIRLS HARBOR,SUFFOLK,NY,,Y,0.02,2023,Private,Private,,40.016216,-72.198533,40.01605,-72.19805,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-A6D1-26FF-E063-42DE43865AE3}
NY569623,135251,HAMBURG BATHING BEACH,ERIE,NY,,N,0.38,2023,Public,Public,,42.766647,-78.873182,42.764211,-78.878974,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0DF-26FF-E063-42DE43865AE3}
NY571635,136505,WINCOMA BEACH,SUFFOLK,NY,,N,0.06,2023,Private,Public,,40.906021,-73.431125,40.906344,-73.432306,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0E1-26FF-E063-42DE43865AE3}
NY572777,151794,SOUND VIEW BEACH ASSOCIATION,SUFFOLK,NY,,N,0.02,2023,Private,Public,,40.9409,-73.1393,40.9412,-73.1392,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0E7-26FF-E063-42DE43865AE3}
NY574303,135334,REEVES BEACH,SUFFOLK,NY,,N,0.04,2023,Public,Public,,40.97605,-72.713116,40.976333,-72.71245,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB45-26FF-E063-42DE43865AE3}
NY576305,135336,ROCKAWAY BEACH - 15TH - 22ND,QUEENS,NY,,Y,0.37,2023,Public,Public,,40.590404,-73.755285,40.593713,-73.748169,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C92B-26FF-E063-42DE43865AE3}
NY580152,135328,PULTNEYVILLE MARINERS BEACH,WAYNE,NY,,Y,0.06,2023,Private,Public,Dormant,43.2828,-77.1846,43.2823,-77.184,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB47-26FF-E063-42DE43865AE3}
NY581327,166577,HAMLIN BEACH STATE PARK - H4B,MONROE,NY,,N,0.08,2023,Public,Public,,43.366932,-77.960055,43.36674,-77.95852,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB49-26FF-E063-42DE43865AE3}
NY582799,26863,DANISH AMERICAN BEACH CLUB,BRONX,NY,,N,0.02,2023,Private,Public,,40.829779,-73.814006,40.829511,-73.813823,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB4B-26FF-E063-42DE43865AE3}
NY585012,135260,HEWLETT BEACH,NASSAU,NY,,N,0.21,2023,Public,Public,,40.6289,-73.6758,40.6282,-73.6719,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB4D-26FF-E063-42DE43865AE3}
NY585398,136492,CLEARWATER BEACH,SUFFOLK,NY,,N,0.07,2023,Private,Public,,41.05085,-72.167683,41.051383,-72.16655,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB4F-26FF-E063-42DE43865AE3}
NY586888,135289,"MAIDSTONE CLUB, INC.",SUFFOLK,NY,,N,0.03,2023,Private,Public,,40.950083,-72.1734,40.94995,-72.1739,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB51-26FF-E063-42DE43865AE3}
NY588698,135331,QUOGUE BEACH CLUB,SUFFOLK,NY,,N,0.12,2023,Private,Public,,40.809644,-72.587239,40.808937,-72.589363,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BB53-26FF-E063-42DE43865AE3}
